Jobclass,Job,age,Education-level,marital-status,race,gender,hours-per-week,native-country,income
Private,Prof-specialty,40,12th,Married-A-spouse,White,Male,40,Cuba,>50K
Private,Prof-specialty,38,Bachelors,Married-A-spouse,White,Male,50,United-States,>50K
Private,Machine-op-inspct,52,HS-grad,Married-A-spouse,Asian-Pac-Islander,Female,40,China,<=50K
Private,Craft-repair,47,HS-grad,Married-A-spouse,White,Male,40,United-States,<=50K
Private,Tech-support,49,Bachelors,Divorced,White,Female,35,United-States,<=50K
State-gov,Sales,59,HS-grad,Married-A-spouse,White,Male,40,United-States,<=50K
Private,Adm-clerical,22,Assoc-voc,Never-married,White,Female,37,United-States,<=50K
Local-gov,Exec-managerial,44,Some-college,Married-A-spouse,White,Male,40,United-States,>50K
Private,Prof-specialty,76,Bachelors,Widowed,White,Female,20,United-States,<=50K
Local-gov,Other-service,50,10th,Never-married,White,Male,40,United-States,<=50K
Local-gov,Protective-serv,33,Some-college,Married-A-spouse,White,Male,40,United-States,<=50K
Private,Craft-repair,43,HS-grad,Married-A-spouse,White,Male,48,United-States,>50K
Private,Adm-clerical,27,HS-grad,Married-A-spouse,White,Female,40,United-States,>50K
Self-emp-inc,Craft-repair,37,HS-grad,Married-A-spouse,White,Male,40,United-States,<=50K
Private,Transport-moving,40,11th,Married-A-spouse,White,Male,55,United-States,<=50K
Self-emp-not-inc,Exec-managerial,49,Some-college,Divorced,Amer-Indian-Eskimo,Female,40,United-States,<=50K
Self-emp-inc,Craft-repair,48,Some-college,Never-married,White,Male,45,United-States,<=50K
Private,Prof-specialty,49,HS-grad,Separated,White,Female,40,Puerto-Rico,<=50K
Private,Tech-support,22,Some-college,Married-A-spouse,White,Male,40,United-States,<=50K
Private,Exec-managerial,42,HS-grad,Divorced,White,Female,40,England,<=50K
Private,Prof-specialty,36,Some-college,Divorced,White,Female,40,United-States,<=50K
?,?,57,Some-college,Married-A-spouse,White,Male,50,United-States,<=50K
State-gov,Other-service,30,HS-grad,Never-married,Black,Female,40,United-States,<=50K
Local-gov,Craft-repair,40,HS-grad,Never-married,Amer-Indian-Eskimo,Male,40,United-States,<=50K
Private,Machine-op-inspct,42,HS-grad,Married-A-spouse,White,Male,45,United-States,<=50K
Private,Machine-op-inspct,56,HS-grad,Married-A-spouse,White,Male,40,Italy,>50K
Private,Prof-specialty,55,Some-college,Divorced,White,Female,40,United-States,<=50K
Private,Other-service,25,HS-grad,Married-A-spouse,White,Male,40,Mexico,<=50K
?,?,52,HS-grad,Married-A-spouse,White,Male,40,United-States,<=50K
Private,Adm-clerical,33,Some-college,Never-married,Asian-Pac-Islander,Female,35,United-States,<=50K
Private,Sales,55,HS-grad,Married-A-spouse,White,Male,40,United-States,<=50K
Private,Sales,47,Bachelors,Married-A-spouse,White,Male,60,United-States,>50K
Private,Sales,23,Assoc-acdm,Never-married,White,Female,65,United-States,<=50K
Self-emp-inc,Sales,55,Bachelors,Divorced,White,Female,50,Germany,<=50K
Private,Exec-managerial,43,HS-grad,Never-married,White,Female,50,United-States,<=50K
Private,Sales,31,Assoc-voc,Married-A-spouse,White,Male,50,United-States,<=50K
State-gov,Prof-specialty,62,Assoc-acdm,Widowed,White,Female,40,United-States,<=50K
Local-gov,Adm-clerical,42,HS-grad,Married-A-spouse,White,Male,8,United-States,<=50K
Self-emp-not-inc,Craft-repair,38,HS-grad,Married-A-spouse,White,Male,40,United-States,>50K
Private,Tech-support,29,HS-grad,Never-married,White,Male,42,United-States,<=50K
Private,Other-service,26,Some-college,Never-married,White,Male,60,United-States,<=50K
Private,Adm-clerical,26,HS-grad,Married-A-spouse,White,Female,52,United-States,>50K
Self-emp-not-inc,Farming-fishing,37,HS-grad,Married-A-spouse,White,Male,72,United-States,<=50K
Self-emp-inc,Sales,79,12th,Widowed,White,Male,45,United-States,>50K
Private,Other-service,61,7th-8th,Never-married,White,Male,48,United-States,<=50K
Self-emp-not-inc,Other-service,28,7th-8th,Never-married,White,Female,99,Mexico,<=50K
Self-emp-inc,Exec-managerial,60,Bachelors,Married-A-spouse,White,Male,60,United-States,>50K
Self-emp-inc,Protective-serv,51,HS-grad,Divorced,White,Male,81,United-States,<=50K
Private,Craft-repair,34,HS-grad,Married-A-spouse,White,Male,43,United-States,>50K
Private,Machine-op-inspct,35,HS-grad,Divorced,White,Male,40,United-States,<=50K
Local-gov,Craft-repair,27,10th,Married-A-spouse,White,Male,60,United-States,<=50K
Private,Other-service,44,HS-grad,Divorced,White,Female,40,United-States,<=50K
Private,Other-service,25,HS-grad,Separated,White,Female,20,United-States,<=50K
Private,Other-service,32,7th-8th,Divorced,White,Female,40,United-States,<=50K
Private,Prof-specialty,36,Some-college,Married-A-spouse,White,Male,20,United-States,>50K
Private,Handlers-cleaners,27,Masters,Never-married,White,Male,30,United-States,<=50K
Private,Prof-specialty,40,Doctorate,Married-A-spouse,White,Male,60,United-States,>50K
Private,Tech-support,43,Some-college,Divorced,White,Male,40,?,>50K
Private,Tech-support,25,Bachelors,Never-married,White,Male,40,United-States,<=50K
Private,Transport-moving,41,HS-grad,Married-A-spouse,White,Male,50,United-States,<=50K
Private,Prof-specialty,30,Bachelors,Married-A-spouse,White,Male,45,United-States,>50K
Private,Exec-managerial,26,Bachelors,Never-married,White,Male,45,United-States,>50K
Private,Machine-op-inspct,52,11th,Married-A-spouse,Other,Male,40,Dominican-Republic,<=50K
Private,Prof-specialty,32,Bachelors,Never-married,White,Female,45,United-States,<=50K
Private,Handlers-cleaners,33,HS-grad,Married-A-spouse,White,Male,40,United-States,<=50K
Private,Craft-repair,35,HS-grad,Married-A-spouse,White,Male,55,United-States,<=50K
Private,Other-service,48,HS-grad,Widowed,White,Female,44,United-States,<=50K
Self-emp-not-inc,Sales,62,7th-8th,Married-A-spouse,White,Male,5,United-States,<=50K
Self-emp-not-inc,Prof-specialty,40,Assoc-acdm,Never-married,Black,Female,2,United-States,<=50K
?,?,41,Some-college,Widowed,White,Female,20,United-States,<=50K
Private,Other-service,28,5th-6th,Never-married,White,Female,40,Mexico,<=50K
Private,Other-service,23,Some-college,Never-married,White,Female,30,United-States,<=50K
Federal-gov,Exec-managerial,50,Bachelors,Married-A-spouse,White,Male,40,United-States,>50K
State-gov,Adm-clerical,51,Some-college,Divorced,White,Female,35,United-States,<=50K
Self-emp-not-inc,Other-service,63,Some-college,Married-A-spouse,White,Male,48,United-States,<=50K
Federal-gov,Exec-managerial,63,HS-grad,Widowed,White,Female,40,United-States,<=50K
Private,Sales,40,HS-grad,Divorced,White,Male,60,United-States,>50K
?,?,20,11th,Divorced,White,Female,40,United-States,<=50K
?,?,61,Some-college,Married-A-spouse,White,Male,30,United-States,>50K
Private,Farming-fishing,40,HS-grad,Never-married,White,Male,40,United-States,<=50K
Private,Prof-specialty,41,Bachelors,Married-A-spouse,White,Female,15,Cuba,>50K
Private,Handlers-cleaners,41,Bachelors,Never-married,Black,Male,40,?,<=50K
?,?,27,Bachelors,Married-A-spouse,White,Female,24,United-States,>50K
State-gov,Prof-specialty,20,Some-college,Never-married,White,Female,15,United-States,<=50K
Private,Adm-clerical,28,Bachelors,Married-A-spouse,White,Male,40,United-States,>50K
Private,Craft-repair,35,HS-grad,Married-A-spouse,White,Male,40,United-States,<=50K
Private,Exec-managerial,31,Bachelors,Married-A-spouse,White,Male,40,United-States,<=50K
Private,Sales,34,Bachelors,Married-A-spouse,White,Male,50,United-States,>50K
Private,Exec-managerial,57,Masters,Married-A-spouse,White,Male,50,United-States,>50K
Private,Machine-op-inspct,28,HS-grad,Never-married,White,Female,40,United-States,<=50K
Private,Tech-support,38,Some-college,Married-A-spouse,White,Male,40,United-States,>50K
Private,Other-service,37,Assoc-voc,Never-married,White,Male,40,United-States,<=50K
State-gov,Adm-clerical,43,Some-college,Divorced,Black,Female,40,United-States,<=50K
Self-emp-not-inc,Exec-managerial,26,HS-grad,Married-A-spouse,White,Male,40,United-States,<=50K
Private,Transport-moving,26,Some-college,Married-A-spouse,Black,Male,65,United-States,<=50K
Private,Transport-moving,27,Assoc-voc,Married-A-spouse,White,Male,50,United-States,<=50K
Private,Prof-specialty,33,Bachelors,Married-A-spouse,White,Male,45,United-States,<=50K
Private,Prof-specialty,45,Bachelors,Never-married,White,Female,40,Germany,<=50K
Private,Other-service,65,Bachelors,Married-A-spouse,White,Male,20,United-States,<=50K
Self-emp-not-inc,Sales,57,Some-college,Married-A-spouse,White,Male,45,United-States,>50K
Private,Other-service,59,HS-grad,Divorced,White,Female,38,United-States,<=50K
Private,Other-service,18,Some-college,Never-married,White,Male,26,United-States,<=50K
Local-gov,Handlers-cleaners,44,12th,Married-A-spouse,White,Male,40,United-States,<=50K
Private,Craft-repair,37,Some-college,Never-married,White,Male,40,United-States,<=50K
Private,Other-service,27,HS-grad,Married-A-spouse,White,Male,40,United-States,<=50K
Local-gov,Prof-specialty,43,Bachelors,Married-A-spouse,White,Female,45,United-States,>50K
Self-emp-inc,Prof-specialty,59,Prof-school,Married-A-spouse,White,Male,40,United-States,>50K
Private,Farming-fishing,19,HS-grad,Never-married,White,Male,40,United-States,<=50K
State-gov,Exec-managerial,36,HS-grad,Never-married,Black,Male,90,United-States,<=50K
Self-emp-not-inc,Sales,68,Some-college,Married-A-spouse,White,Male,40,United-States,>50K
Private,Sales,63,11th,Widowed,White,Female,30,United-States,<=50K
Private,Exec-managerial,37,Some-college,Married-A-spouse,White,Male,57,United-States,<=50K
Local-gov,Prof-specialty,46,Masters,Divorced,White,Female,60,United-States,<=50K
Private,Adm-clerical,31,Assoc-acdm,Divorced,White,Female,35,Poland,<=50K
Private,Other-service,23,HS-grad,Never-married,White,Male,40,United-States,<=50K
Private,Sales,22,Some-college,Never-married,White,Male,30,United-States,<=50K
Private,Sales,49,HS-grad,Married-A-spouse,White,Male,44,United-States,<=50K
Private,Adm-clerical,36,HS-grad,Divorced,Black,Female,40,United-States,<=50K
Private,Exec-managerial,38,Some-college,Divorced,White,Male,50,United-States,<=50K
Local-gov,Exec-managerial,46,Masters,Married-A-spouse,White,Male,45,United-States,>50K
Private,Adm-clerical,24,Assoc-acdm,Never-married,White,Female,40,United-States,<=50K
Private,Adm-clerical,26,Bachelors,Never-married,Black,Female,40,United-States,<=50K
Private,Machine-op-inspct,47,7th-8th,Married-A-spouse,Other,Female,40,Puerto-Rico,<=50K
Private,Handlers-cleaners,40,Some-college,Married-A-spouse,White,Male,40,United-States,>50K
Local-gov,Prof-specialty,31,Masters,Never-married,White,Female,50,United-States,<=50K
Private,Farming-fishing,42,5th-6th,Married-C-spouse,White,Male,35,Mexico,<=50K
Self-emp-inc,Craft-repair,48,Assoc-voc,Married-A-spouse,White,Male,70,United-States,>50K
Private,Tech-support,56,Some-college,Separated,Black,Female,38,United-States,<=50K
Private,Tech-support,50,HS-grad,Married-A-spouse,White,Male,40,United-States,>50K
Private,Handlers-cleaners,17,10th,Never-married,White,Male,20,United-States,<=50K
Private,Other-service,21,HS-grad,Never-married,Black,Male,25,United-States,<=50K
Private,Adm-clerical,50,HS-grad,Divorced,White,Female,40,United-States,<=50K
Private,Sales,49,HS-grad,Divorced,White,Female,32,United-States,<=50K
Private,Sales,34,HS-grad,Married-A-spouse,White,Female,15,United-States,<=50K
Self-emp-not-inc,Sales,32,HS-grad,Married-A-spouse,White,Male,60,United-States,>50K
Private,Adm-clerical,28,Some-college,Married-A-spouse,White,Male,40,United-States,>50K
Self-emp-inc,Exec-managerial,62,Bachelors,Married-A-spouse,White,Male,50,United-States,>50K
Private,Prof-specialty,23,Bachelors,Never-married,White,Male,15,United-States,<=50K
State-gov,Prof-specialty,24,Masters,Never-married,Black,Female,40,United-States,<=50K
Private,Prof-specialty,31,Assoc-voc,Married-A-spouse,White,Female,40,United-States,<=50K
Private,Transport-moving,36,HS-grad,Married-A-spouse,White,Male,40,United-States,<=50K
Private,Priv-house-serv,58,Assoc-acdm,Married-A-spouse,White,Female,35,Poland,<=50K
?,?,46,5th-6th,Married-A-spouse,White,Female,40,Mexico,<=50K
Private,Prof-specialty,39,Masters,Married-A-spouse,White,Male,40,United-States,>50K
?,?,48,HS-grad,Never-married,White,Female,18,United-States,<=50K
Private,Craft-repair,21,HS-grad,Never-married,White,Male,42,United-States,<=50K
Private,Handlers-cleaners,39,HS-grad,Married-A-spouse,White,Male,40,United-States,<=50K
Private,Sales,21,Some-college,Never-married,White,Female,35,United-States,<=50K
Private,Prof-specialty,33,Assoc-voc,Married-A-spouse,White,Male,40,United-States,>50K
Private,Craft-repair,37,HS-grad,Married-A-spouse,White,Male,50,United-States,>50K
Local-gov,Other-service,29,HS-grad,Never-married,White,Female,40,United-States,<=50K
?,?,30,Bachelors,Married-A-spouse,Other,Female,40,Taiwan,>50K
Private,Machine-op-inspct,43,HS-grad,Divorced,White,Female,40,Cuba,<=50K
Private,Craft-repair,22,HS-grad,Never-married,White,Male,40,United-States,<=50K
Private,Prof-specialty,25,Masters,Never-married,White,Female,40,United-States,>50K
Local-gov,Other-service,69,Some-college,Married-A-spouse,White,Male,40,United-States,<=50K
Private,Other-service,17,11th,Never-married,White,Female,25,United-States,<=50K
?,?,18,11th,Never-married,White,Male,12,United-States,<=50K
Private,Handlers-cleaners,54,HS-grad,Widowed,White,Female,40,United-States,<=50K
?,?,65,HS-grad,Married-A-spouse,White,Male,45,United-States,<=50K
Private,Machine-op-inspct,28,12th,Married-A-spouse,Other,Male,40,Ecuador,<=50K
Local-gov,Tech-support,27,Assoc-voc,Never-married,White,Female,38,United-States,<=50K
Private,Craft-repair,35,Assoc-acdm,Divorced,White,Male,45,United-States,>50K
Private,Tech-support,38,Assoc-voc,Married-A-spouse,White,Female,40,United-States,>50K
State-gov,Tech-support,33,HS-grad,Married-A-spouse,White,Male,40,United-States,<=50K
Private,Craft-repair,26,HS-grad,Never-married,White,Male,40,United-States,<=50K
Self-emp-inc,Sales,56,Some-college,Married-A-spouse,White,Female,60,Canada,>50K
Private,Prof-specialty,38,Bachelors,Married-A-spouse,Amer-Indian-Eskimo,Male,70,United-States,>50K
Self-emp-not-inc,Prof-specialty,51,Some-college,Married-A-spouse,White,Female,60,Canada,<=50K
Private,Priv-house-serv,26,Some-college,Never-married,White,Female,50,Hungary,<=50K
Private,Exec-managerial,33,Bachelors,Married-A-spouse,White,Male,55,United-States,>50K
Private,Handlers-cleaners,44,7th-8th,Married-A-spouse,White,Male,50,United-States,<=50K
Private,Sales,36,9th,Divorced,White,Female,40,United-States,<=50K
Private,Craft-repair,42,Some-college,Divorced,White,Male,40,United-States,<=50K
Private,Prof-specialty,44,Assoc-acdm,Married-A-spouse,White,Male,40,United-States,<=50K
Private,Transport-moving,44,Bachelors,Married-A-spouse,White,Male,55,United-States,>50K
Private,Sales,21,Some-college,Never-married,White,Female,20,United-States,<=50K
Private,Sales,41,Some-college,Married-A-spouse,White,Male,50,United-States,>50K
Private,Exec-managerial,41,Doctorate,Married-A-spouse,White,Male,50,Canada,>50K
Private,Prof-specialty,62,Assoc-voc,Married-A-spouse,White,Male,50,United-States,>50K
Private,Craft-repair,27,11th,Separated,White,Male,45,Germany,<=50K
Private,Prof-specialty,38,Bachelors,Married-A-spouse,White,Male,40,United-States,>50K
Private,Transport-moving,60,Some-college,Separated,Amer-Indian-Eskimo,Female,30,United-States,<=50K
Private,Machine-op-inspct,24,12th,Never-married,White,Male,40,Mexico,<=50K
?,?,24,HS-grad,Married-A-spouse,White,Male,40,United-States,<=50K
Private,Handlers-cleaners,22,HS-grad,Never-married,White,Male,40,United-States,<=50K
?,?,32,Some-college,Never-married,White,Female,40,United-States,<=50K
Private,Machine-op-inspct,22,1st-4th,Never-married,White,Male,24,Mexico,<=50K
Private,Prof-specialty,51,Bachelors,Married-A-spouse,White,Male,40,United-States,<=50K
Private,Exec-managerial,31,Masters,Married-A-spouse,White,Male,48,United-States,>50K
Local-gov,Exec-managerial,42,Prof-school,Married-A-spouse,White,Male,55,United-States,>50K
?,?,48,Assoc-acdm,Divorced,White,Female,40,United-States,>50K
Private,Machine-op-inspct,49,HS-grad,Married-A-spouse,White,Male,43,United-States,>50K
Local-gov,Tech-support,37,Bachelors,Never-married,White,Female,42,United-States,<=50K
Self-emp-not-inc,Prof-specialty,37,Prof-school,Married-A-spouse,White,Male,45,United-States,>50K
Private,Other-service,66,Bachelors,Married-A-spouse,White,Male,40,United-States,>50K
?,?,18,HS-grad,Never-married,White,Female,24,United-States,<=50K
Private,Machine-op-inspct,46,Assoc-voc,Separated,Black,Female,40,United-States,<=50K
Private,Craft-repair,52,HS-grad,Married-A-spouse,White,Male,40,United-States,>50K
Private,Craft-repair,23,HS-grad,Never-married,White,Male,40,United-States,<=50K
Private,Exec-managerial,67,HS-grad,Widowed,White,Male,38,United-States,>50K
Private,Sales,19,Some-college,Never-married,White,Female,25,United-States,<=50K
